idDrink,strDrink,strAlcoholic,strCategory,strGlass,strIBA,strDrinkThumb,strInstructions,ingredients
11029,Amaretto Tea,alc,Ordinary Drink,Pousse cafe glass,,http://www.thecocktaildb.com/images/media/drink/b7qzo21493070167.jpg,"Pour hot tea into a pousse-cafe glass, using a spoon in glass to prevent cracking. Add amaretto, but do not stir. Top with chilled whipped cream and serve.","6 oz hot  Tea, 2 oz  Amaretto, Chilled  Whipped cream"
15941,Americano,alc,Ordinary Drink,Collins glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/trwruu1478253126.jpg,"Pour the Campari and vermouth over ice into glass, add a splash of soda water and garnish with half orange slice.","1 oz  Campari, 1 oz red  Sweet Vermouth, Twist of  Lemon peel, Twist of  Orange peel"
11034,Angel Face,alc,Ordinary Drink,Cocktail glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/vqpptp1478253178.jpg,Shake all ingredients with ice and strain contents into a cocktail glass.,"1/2 oz  Apricot brandy, 1/2 oz  Apple brandy, 1 oz  Gin"
12794,Angelica Liqueur,alc,Homemade Liqueur,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/yuurps1472667672.jpg,"Combine all herbs, nuts and spices with vodka in a 1 quart or larger aging container. Cap tightly and shake daily for 2 weeks. Strain through a fine muslin cloth or coffee filter, discarding solids. Clean out aging container. Place liquid back in container. Place sugar and water in saucepan and stir to combine over medium heat. When sugar is completely dissolved, set aside and let cool. When cool combine with food coloring and add to liqueur liquid. Cap and allow to age and mellow in a cool, dark place for one month.","3 tblsp chopped Angelica root, 1 tblsp chopped  Almond, 1 cracked  Allspice, 1 one-inch  Cinnamon, 3-6 crushed  Anise, 1/8 tsp powdered  Coriander, 1 tblsp fresh chopped  Marjoram leaves, 1.5 cup  Vodka, 1/2 cup granulated  Sugar, 1/4 cup  Water, 1 drop yellow  Food coloring, 1 drop green  Food coloring"
15106,Apello,nalc,Other/Unknown,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/uptxtv1468876415.jpg,Stirr. Grnish with maraschino cherry.,"4 cl  Orange juice, 3 cl  Grapefruit juice, 1 cl  Apple juice, 1  Maraschino cherry"
12710,Apple Berry Smoothie,nalc,Other/Unknown,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/xwqvur1468876473.jpg,Throw everything into a blender and liquify.,"1 cup  Berries, 2  Apple"
12864,Apple Cider Punch #1,optalc,Punch / Party Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/xrqxuv1454513218.jpg,"If you use the whole all spice and cloves, tie them in cheesecloth. Heat the mixture. Stir occasionally. If you want an alcoholic drink, rum would be nice.","4 qt  Apple cider, 1 cup  Brown sugar, 6 oz frozen  Lemonade, 6 oz frozen  Orange juice, 6 whole  Cloves, 6 whole  Allspice, 1 tsp ground  Nutmeg, 3 sticks  Cinnamon"
16289,Apple Grande,alc,Punch / Party Drink,Punch Bowl,,http://www.thecocktaildb.com/images/media/drink/wqrptx1472668622.jpg,Chill both ingredients!! Mix in a tumbler and enjoy!,"3 oz  Tequila, 12 oz  Apple cider"
12564,Apple Karate,nalc,Cocktail,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/syusvw1468876634.jpg,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.","2 cups  Apple juice, 1 large  Carrot"
16958,Apple Pie with A Crust,alc,Other/Unknown,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/qspqxt1472720078.jpg,Just mix the two liquids and sprinkle in the cinnamon. Serve either cold or heated.,"3 parts  Apple juice, 1 part  Malibu rum, 3 dashes  Cinnamon"
13683,Apple Slammer,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/09yd5f1493069852.jpg,"pour into a shot glass and present to consumer, they are expected to cover the top of the shotglass with thier palm, raise the glass, slam it on the bar and the swallow quickly.","1 part  7-Up, 1 part  Apple schnapps"
11046,Applecar,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/sbffau1504389764.jpg,"Shake all ingredients with ice, strain into a cocktail glass, and serve.","1 oz  Applejack, 1 oz  Triple sec, 1 oz  Lemon juice"
16311,Applejack,alc,Cocktail,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/sutyqp1479209062.jpg,"Add all ingredients into mixing glass, chill and strain into cocktail glass","1 oz  Jack Daniels, 1/2 oz  Midori melon liqueur, 2 oz  Sour mix"
11050,Apricot Lady,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/146f251504389814.jpg,"In a shaker half-filled with ice cubes, combine the rum, apricot brandy, triple sec, lemon juice, and egg white. Shake well. Strain into an old-fashioned glass almost filled with ice cubes. Garnish with the orange slice.","1 1/2 oz  Light rum, 1 oz  Apricot brandy, 1 tsp  Triple sec, 1/2 oz  Lemon juice, 1  Egg white, 1  Orange"
15849,Apricot punch,alc,Punch / Party Drink,Punch bowl,,http://www.thecocktaildb.com/images/media/drink/tuxxtp1472668667.jpg,Pour all ingrediants into a large punch bowl. Add ice and 4 oranges that are peeled and divided.,"1 qt  Apricot brandy, 4 fifth  Champagne, 1 fifth  Vodka, 4 L  7-Up, 1/2 gal  Orange juice"
11052,Archbishop,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/xpqwrt1441207307.jpg,"In an old-fashioned glass almost filled with ice cubes, combine all of the ingredients. Stir well.","2 oz  Gin, 1 oz Green Ginger  Wine, 1 tsp  Benedictine, 1  Lime"
14622,Arctic Fish,alc,Punch / Party Drink,Beer pilsner,,http://www.thecocktaildb.com/images/media/drink/ttsvwy1472668781.jpg,"Fill glass with ice and fish, add vodka, grape soda and orange juice. DO NOT STIR!!!!! Serve well chilled.","1/3 part  Vodka, 1/3 part  Grape soda, 1/3 part  Orange juice, lots  Ice, 1 dash  Candy"
17118,Arctic Mouthwash,alc,Punch / Party Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/wqstwv1478963735.jpg,Blend all ingredients in a blender on high until ice is finely crushed. It should be of a slushy consistency. Pour immediately and serve.,"5 oz blue  Maui, 5 oz  Mountain Dew, cubes
 Ice"
11053,Arise My Love,alc,Ordinary Drink,Champagne flute,,http://www.thecocktaildb.com/images/media/drink/wyrrwv1441207432.jpg,Put creme de menthe into a champagne flute. Fill with chilled champagne and serve.,"Chilled  Champagne, 1 tsp  Green Creme de Menthe"
16354,Arizona Antifreeze,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/dbtylp1493067262.jpg,Pour all ingredients into shot glass and slam !!!!,"1/3 oz  Vodka, 1/3 oz  Midori melon liqueur, 1/3 oz  Sweet and sour"
14584,Arizona Stingers,alc,Cocktail,Hurricane glass,,http://www.thecocktaildb.com/images/media/drink/y7w0721493068255.jpg,Place ice cubes in the hurricane glass . Add the 2 HEAPING shots of Absolute Vodka (Note: You can add as many shots of Absolute as you want!) Fill the rest of glass with the Arizona Icetea with lemon. Stir to mix using a spoon. Drink up and enjoy!!!!!!!,"2 shots  Absolut Vodka, 12 oz lemon  Iced tea"
17074,Arizona Twister,alc,Cocktail,Hurricane glass,,http://www.thecocktaildb.com/images/media/drink/ido1j01493068134.jpg,"Just mix in the shots of rum, vodka, and tequila. Add splashes of the three juices, heavy on the pineapple. Top off with grenadine. Crushed ice should already be in glass. Top off the glass with a pineapple wedge.","1 shot  Vodka, 1 shot  Malibu rum, 1 shot  Gold tequila, 1 splash  Orange juice, 1 splash  Pineapple juice, 1 splash  Cream of coconut, 1 dash  Grenadine, crushed  Ice, 1 wedge  Pineapple"
17066,Army special,alc,Cocktail,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/55muhh1493068062.jpg,"Pour Vodka, Gin and lime cordial into glass, and top up with crushed ice. Wait for ice to melt slightly and sip without a straw.","30 ml  Vodka, 30 ml  Gin, 45 ml  Lime juice cordial, 1/2 glass crushed  Ice"
11054,Arthur Tompkins,alc,Ordinary Drink,Whiskey sour glass,,http://www.thecocktaildb.com/images/media/drink/7onfhz1493067921.jpg,"In a shaker half-filled with ice cubes, combine the gin, Grand Marnier, and lemon juice. Shake well. Strain into a sour glass and garnish with the lemon twist.","2 oz  Gin, 1/2 oz  Grand Marnier, 2 tsp  Lemon juice, 1 twist of  Lemon peel"
11055,Artillery,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/g1vnbe1493067747.jpg,"Stir all ingredients with ice, strain into a cocktail glass, and serve.","1 1/2 tsp  Sweet Vermouth, 1 1/2 oz  Gin, 2 dashes  Bitters"
12870,Artillery Punch,alc,Punch / Party Drink,Punch bowl,,http://www.thecocktaildb.com/images/media/drink/9a4vqb1493067692.jpg,"Combine all the ingredients in a large punch bowl with a block of ice. If found too dry, sugar syrup may be added. Decorate with twists of lemon peel.","1 quart black  Tea, 1 quart  Rye whiskey, 1 fifth  Red wine, 1 pint Jamaican  Rum, 1/2 pint  Brandy, 1 1/2 oz  Benedictine, 1 pint  Orange juice, 1/2 pint  Lemon juice"
13423,Atlantic Sun,alc,Ordinary Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/doyxqb1493067556.jpg,"Shake all the ingredients, top the drink with soda. Garnish with a slice of orange.","2 cl Smirnoff  Vodka, 2 cl  Southern Comfort, 2 cl  Passion fruit syrup, 6 cl  Sweet and sour, 1 dash  Club soda"
13086,Atomic Lokade,alc,Ordinary Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/n3zfrh1493067412.jpg,"In a shaker, place lemonade, vodka, blue Curacao, and triple sec together. Shake with ice and strain into glass. Add sugar to taste","5 oz  Lemonade, 1 oz  Vodka, 1/2 oz  Blue Curacao, 1/2 oz  Triple sec, Sugar, Ice"
17020,Auburn Headbanger,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/vw7iv91493067320.jpg,Mix in spread glass over ice. Strain and pour in shot glass. Sit down before shotting. ENJOY!!,"1 oz  Jägermeister, 1 oz  Goldschlager"
12756,Autodafé,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/7dkf0i1487602928.jpg,Mix and fill up with soda water. Drunk by finns on a sunny day any time of the year and day.,"4 cl  Vodka, 1 dash  Lime juice, Soda water"
16419,Avalanche,alc,Milk / Float / Shake,Highball glass,,http://www.thecocktaildb.com/images/media/drink/uppqty1472720165.jpg,"Mix in highball glass over ice, shake well.","1 shot  Crown Royal, 1 shot  Kahlua, Fill with  Cream"
15266,Avalon,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/3k9qic1493068931.jpg,"Fill a tall glass with ice. Layer the Finlandia Vodka, lemon and apple juices, Pisang Ambon, and top up with lemonade. Stir slightly and garnish with a spiralled cucumber skin and a red cherry. The cucumber provides zest and looks attractive. This drink, created by Timo Haimi, took first prize in the 1991 Finlandia Vodka Long Drink Competition.","3 parts Vodka, 1 part  Pisang Ambon, 6 parts  Apple juice, 1 1/2 part  Lemon juice, Lemonade"
17180,Aviation,alc,Cocktail,Cocktail glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/ruutxt1478253328.jpg,Add all ingredients into cocktail shaker filled with ice. Shake well and strain into cocktail glass. Garnish with a cherry.,"4.5 cl Gin, 1.5 cl lemon juice, 1.5 cl maraschino liqueur"
14364,Aztec Punch,alc,Punch / Party Drink,Punch bowl,,http://www.thecocktaildb.com/images/media/drink/uqwuyp1454514591.jpg,"Mix all ingredients in a pitcher. Mix thoroughly and pour into whatever is available, the bigger the better! This drink packs a big punch, so don't over do it.","1 can  Lemonade, 5 oz  Vodka, 7 oz  Rum, About 1 bottle  Ginger ale"
15853,B-52,alc,Shot,Shot glass,New Era Drinks,http://www.thecocktaildb.com/images/media/drink/5a3vg61504372070.jpg,Layer ingredients into a shot glass. Serve with a stirrer.,"1/3  Bailey's irish cream, 1/3  Grand Marnier, 1/4  Kahlua"
13332,B-53,alc,Shot,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/rwqxrv1461866023.jpg,"Layer the Kahlua, Sambucca and Grand Marnier into a shot glas in that order. Better than B-52","1/3 shot  Kahlua, 1/3 shot  Sambuca, 1/3 shot  Grand Marnier"
15511,Baby Eskimo,alc,Milk / Float / Shake,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/wywrtw1472720227.jpg,"Leave ice-cream out for about 10 minutes. Add ingredients in order, stir with chopstick (butter knife or spoon works too). Consume immediately and often. Nice and light, great for following a heavy drink.","2 oz  Kahlua, 8 oz  Milk, 2 scoops  Vanilla ice-cream"
17079,Baby Guinness,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/rvyvxs1473482359.jpg,"Pour Kahlua, almost filling shot glass. Then, carefully pour Baileys, using wall of shot glass. This will give the ""Guinness"" its ""head"".","2 1/2 oz  Kahlua, 1/2 oz  Bailey's irish cream"
17183,Bacardi Cocktail,alc,Ordinary Drink,Cocktail glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/n433t21504348259.jpg,Shake together with ice. Strain into glass and serve.,"1 3/4 oz Bacardi  Light rum, 1 oz  Lime juice, 1/2 tsp  Sugar syrup, 1 dash  Grenadine"
14510,Bailey's Dream Shake,alc,Soft Drink / Soda,Collins glass,,http://www.thecocktaildb.com/images/media/drink/qxrvqw1472718959.jpg,Blend ingredients for 30 seconds. Definitely refreshing for a hot summer's day !,"2 oz  Bailey's irish cream, 2 scoops  Vanilla ice-cream, Cream"
11060,Balmoral,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/vysuyq1441206297.jpg,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.","1 1/2 oz  Scotch, 1/2 oz  Sweet Vermouth, 1/2 oz  Dry Vermouth, 2 dashes  Bitters"
12708,Banana Cantaloupe Smoothie,nalc,Other/Unknown,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/uqxqsy1468876703.jpg,"Juice cantaloupe, pour juice into blender, add banana, and liquify.","Juice of 1/2  Cantaloupe, 1  Banana"
11064,Banana Daiquiri,alc,Ordinary Drink,Champagne flute,,http://www.thecocktaildb.com/images/media/drink/k1xatq1504389300.jpg,Pour all ingredients into shaker with ice cubes. Shake well. Strain in chilled cocktail glass.,"1 1/2 oz  Light rum, 1 tblsp  Triple sec, 1  Banana, 1 1/2 oz  Lime juice, 1 tsp  Sugar, 1  Cherry"
12654,Banana Milk Shake,nalc,Milk / Float / Shake,White wine glass,,http://www.thecocktaildb.com/images/media/drink/rtwwsx1472720307.jpg,"Blend very well, preferably in a household mixer. Serve in a wine glass, garnish with whipped cream and a piece of banana.","10 cl cold  Milk, 4 cl  Orange juice, 2 tsp  Sugar syrup, 1/2  Banana"
12656,Banana Strawberry Shake,nalc,Milk / Float / Shake,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/vqquwx1472720634.jpg,Blend all together in a blender until smooth.,"1/2 lb frozen  Strawberries, 1 frozen  Banana, 1 cup plain  Yoghurt, 1 cup  Milk, to taste
 Honey"
12658,Banana Strawberry Shake Daiquiri-type,nalc,Milk / Float / Shake,Cocktail Glass,,http://www.thecocktaildb.com/images/media/drink/uvypss1472720581.jpg,Blend all together in a blender until smooth.,"1/2 lb frozen  Strawberries, 1 frozen  Banana, 2 cups fresh  Apple juice"
17209,Barracuda,alc,Ordinary Drink,Margarita glass,New Era Drinks,http://www.thecocktaildb.com/images/media/drink/jwmr1x1504372337.jpg,"Shake pour ingredients with ice. Strain into glass, top with Sparkling wine.","4.5 cl Rum, 1.5 cl Galliano, 6 cl Pineapple Juice, 1 dash Lime Juice, top up  Prosecco"
14071,Belgian Blue,alc,Soft Drink / Soda,Highball glass,,http://www.thecocktaildb.com/images/media/drink/rttsxw1441245419.jpg,Just pour all ingredients in the glass and stir...,"2 cl  Vodka, 1 cl  Coconut liqueur, 1 cl  Blue Curacao, Fill with  Sprite"
17195,Bellini,alc,Ordinary Drink,Champagne Flute,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/eaag491504367543.jpg,"Pour peach purée into chilled flute, add sparkling wine. Stir gently.","6 oz  Champagne, 1 oz  Peach schnapps"
16176,Bellini Martini,alc,Ordinary Drink,Cocktail glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/3h9wv51504389379.jpg,"Add ice cubes to shaker.
Add vodka.
Add peach schnapps.
Add peach nectar.
Shake.
Strain into glass.
Add lemon twist peel.","8 cubes  Ice, 3 oz  Vodka, 1.5 oz  Peach nectar, 1.5 oz  Peach schnapps, 1  Lemon peel"
11084,Bermuda Highball,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/qrvtww1441206528.jpg,"Pour brandy, gin, and dry vermouth into a highball glass over ice cubes. Fill with carbonated water and stir. Add the twist of lemon and serve. (Ginger ale may be substituted for carbonated water, if preferred.)","3/4 oz  Brandy, 3/4 oz  Gin, 3/4 oz  Dry Vermouth, Carbonated water, Lemon peel"
12876,Berry Deadly,alc,Punch / Party Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/xqutpr1461867477.jpg,Add all ingredients to large bowl. Stir gently. Serve chilled.,"2 pint  Everclear, 1 bottle Boone Strawberry Hill  Wine, 1/2 gal  Orange juice, 1 gal Tropical Berry  Kool-Aid"
17184,Between The Sheets,alc,Ordinary Drink,Cocktail glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/of1rj41504348346.jpg,"Pour all ingredients into shaker with ice cubes, shake, strain into chilled cocktail glass.","1 oz  Brandy, 1 oz  Light rum, 1 oz  Triple sec, 1 oz  Lemon juice"
16986,Bible Belt,alc,Other/Unknown,Highball glass,,http://www.thecocktaildb.com/images/media/drink/6bec6v1503563675.jpg,"Mix all ingredients, and pour over ice.","2 oz  Southern Comfort, 1/2 oz  Triple sec, 2 wedges  Lime, 2 oz  Sour mix"
13222,Big Red,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/yqwuwu1441248116.jpg,Pour ingredients into 1 ounce shot glass,"1/2 oz  Irish cream, 1/2 oz  Goldschlager"
13282,Black & Tan,alc,Beer,Pint glass,,http://www.thecocktaildb.com/images/media/drink/rwpswp1454511017.jpg,Fill pint glass half full with Bass. Next pour Guiness over a spoon slowly until glass is full. If done correctly the Guiness will stay on top and the Bass on bottom hence the name Black & Tan.,"1 part Bass pale  Ale, 1 part  Guinness stout"
